id,iso_639_3,text,topic
173,fil,Kasunod ng pagmamapa ng pinakasahig ng dagat ay natagpuan ang barkong lumubog gamit ang ROV.,Discovery
174,fil,"Isa sa mga pinakamayamang tao sa daigdig, naiulat na ipinuhunan ni Allen ang karamihan sa kaniyang kayamanan sa paggalugad ng karagatan at sinimulan ang paghahanap upang makita ang Musashi bunga ng kaniyang matagal nang interes sa digmaan.",Discovery
174,ceb,"Si Allen, nga usa sa pinakadatong tawo sa kalibutan, natahong gipamuhonan ang dakong bahin sa iyang katigayunan sa pagsuhid sa kadagatan ug gisugdan ang iyang pagpangita sa Musashi tungod sa iyahang dugay na nga interes sa gubat.",Discovery
174,ilo,"Maysa kadagiti kababaknangan ditoy lubong, naibaga a ni Allen ket nangikabil iti adu a kinabaknangna iti panagsukisok iti marino ken iti panagsapulna iti Musashi gapu iti tunggal-biag nga interesna kadagidiay a giera.",Discovery
175,ilo,Nakaala isuna ti pammadayaw bayat iti panawenna idiay Atlanta ken nailasin isuna para iti pagrang-ayan iti edukasion diay siudad.,
175,fil,Umani siya ng papuri mula sa mga kritiko noong panahon niya sa Atlanta at kinilala para sa inobatibong edukasyon na panglungsod.,
175,ceb,Siya nakadawat og pagdayeg sa mga kritiko sa iyang panahon sa Atlanta ug nailhan tungod sa makabag-ong dakbayanong edukasyon.,
176,ceb,Gipasidunggan siya sa titulo nga National Superintendent of the Year niadtong 2009.,Law and crime
176,ilo,Idi 2009 naited kaniana iti titulo a Nasional a Superintendent iti Tawen.,Law and crime
176,fil,Noong 2009 ginawaran siya ng titulong Pambansang Tagapangasiwa ng Taon.,Law and crime
177,ilo,"Idi panawen ti panagpadayaw, nakakita dagiti eskuela idiay Atlanta ti dakkel a pagsayaatan kadagiti puntosda iti panagsubok.",Law and crime
177,ceb,"Sa panahon sa pasidungog, nakita sa mga eskuylahan sa Atlanta ang dakong pagtaas sa mga eskor sa pasulit.",Law and crime
177,fil,"Noong panahong iginawad ang parangal, nakakita ang mga paaralan sa Atlanta ng malaking pagsulong sa mga marka sa pagsusulit.",Law and crime
178,ceb,"Sa wala madugay, ang Atlanta Journal-Constitution nagmantala og taho nga nagapakita sa mga problema sa mga resulta sa pasulit.",Law and crime
178,ilo,"Di mabayag kalpasanna, nangipablaak ti Atlanta Journal-Constitution iti maysa nga report a mangipakita kadagiti problema dagiti resulta ti eksamen.",Law and crime
178,fil,"Di-nagtagal pagkatapos, Ang Pahayagan-Konstitusyon ng Atlanta ay naglathala ng ulat na nagpapakita ng mga suliranin sa mga resulta ng pagsusulit.",Law and crime
179,ilo,"Ipakita iti report a nadaras a ngimmato iti puntos para iti subok, ket naibaga a naammuan ti eskuelaan nga addaan problemada ngem saanda nga immaksion para iti naammuanda.",Law and crime
179,fil,"Ipinakita ng ulat na ang marka sa pagsusulit ay tumaas nang hindi kapani-paniwala, at umanoy nakatuklas ng suliraning galing sa loob ng paaralan subalit hindi umaksyon sa mga napag-alaman.",Law and crime
179,ceb,"Gipakita sa taho nga ang mga marka sa pagsulay kay mitaas sa dili katuohan nga kapaspas, ug nipasangil nga namakatikdan sulod sa eskuylahan ang mga problema apan wala kini molihok sa mga nahibaw-an.",Law and crime
180,fil,"Naipakita sa ebidensya na ang mga papeles ng pagsusuri ay binago ng Hall, kasabay ng 34 iba pang opisyal ng edukasyon, sakdal noong 2013.",Law and crime
180,ilo,"Naipakita kalpasanna ti ebidensia a nabiangan dagiti test paper. Nasentensiaan ni Hall, a kaduana ti 34 a dadduma pay nga opisial ti edukasion, idi 2013.",Law and crime
180,ceb,"Pagkahuman, nagpakita ang ebidensya nga ang mga papel sa pagsulay kay gihilabtan ni Hall, kauban ang laing 34 ka opisyales sa edukasyon, gipasakaag sumbong kaniadtong 2013.",Law and crime
181,ilo,Igangganetget ti gobierno nga Irish ti nasken a lehislasion ti parliamento tapno mailinteg ti situasion.,Health
181,ceb,Gipahimug-atan sa gobyerno sa Ireland ang pagpadali sa parliyamentaryong balaod aron matul-id ang sitwasyon.,Health
181,fil,Ipinagdiriinan ng pamahalaan ng Ireland ang pag-aapura ng parlyamentaryong batas para maituwid ang sitwasyon.,Health
182,ilo,"“Napateg itattan agpada iti panagkita iti pangpubliko a salun-at ken hustisia kriminal nga iti panaglitis ket maaramid iti kadarasan a panawen”, kinuna iti tapapagsarita iti gobierno.",Health
182,fil,"""Napakahalaga ngayon kapwa mula sa perspektiba ng kalusugang pampubliko at kriminal na hustisya na ang batas ay maisabatas sa lalong madaling panahon"", sabi ng isang tagapagsalita ng pamahalaan.",Health
182,ceb,"""Hinungdanon na karon sa panglantaw sa panglawas sa publiko ug hustisya sa kriminal nga ipatuman ang pamalaod sa labing dali nga panahon"", ingon sa usa ka tigpamaba sa gobyerno.",Health
183,ilo,"Ti Ministro iti Salun-at nangipakita iti pakaseknan pareho para iti pagsaayatan dagiti indibidual a manggundaway iti temporario a legalidad dagiti mairaman a substansia, ken para kadagiti mainaig a kombiksion a naipatawid manipud iti itatta a saan a konstitusional a panagbalbaliw a nagbalin a epektibo.",Health
183,fil,"Ang Ministro ng Kalusugan ay nagpahayag ng pagkabahala kapwa para sa kabutihan ng mga indibidwal na nagsasamantala sa pansamantalang legalidad ng mga sangkot na droga, at para sa mga paniniwalang may kaugnayan sa droga mula nang ang labag sa konstitusyon na mga pagbabago ay nagkabisa.",Health
183,ceb,"Ang Ministro sa Panglawas nipahayag og kabalaka alang sa kaayohan sa mga indibidwal nga nagapahimulos sa temporaryong legalidad sa drogang nalangkit, ug alang sa mga kombiksyon nga nalangkit sa droga nga gidesisyonan sukad napatuman ang karon na dili subay sa konstitusyon nga mga kabag-ohan.",Health
184,ceb,Nagaensayo panahon sa pre-season nga training si Jarque sa Coverciano sa Italya sayo sa adlaw. Nagapuyo siya sa hotel sa team bag-o pa ang giplanong match sa adlaw nga Domingo batok sa Bolonia.,Sports
184,fil,Nag-eensayo si Jarque habang nasa pang-pre-season training sa Coverciano sa Italy maaga pa nang araw na iyon. Tumutuloy siya sa hotel ng koponan bago ang nakaplanong laban para sa Linggo kontra Bolonia.,Sports
184,ilo,Ni Jarque ket agprakpraktis kabayatan iti panag-training sakbay ti season idiay Coverciano idiay Italia nasapa iti aldaw. Agtaltalinaed isuna idiay pagdagusan ti team sakbay iti laban a naplano para Domingo kontra iti Bolonia.,Sports
185,ilo,Agtalinaed isuna idiay hotel sakbay ti naiplano a salip para iti Domingo laban iti Bolonia.,Sports
185,fil,Nanatili siya sa otel ng pangkat bago ang nakaplanong laro sa Linggo laban sa Bolonia.,Sports
185,ceb,Niuna na siya og puyo sa hotel sa kupunan alang sa giplanong sangka sa Dominggo kontra sa Bolonia.,Sports
186,ilo,Ti bus ket agturong iti Six Flags St. Louis idiay Missouri para iti panagtukar ti banda iti napunno a pakaangayan.,Disasters and accidents
186,fil,Ang bus ay patungo noon sa Anim na Bandila St. Louis sa Missouri para tumugtog ang banda sa harap ng napakaraming manonood.,Disasters and accidents
186,ceb,Padulong ang bus ngadto sa Six Flags St. Louis sa Missouri aron motugtog ang banda sa panon sa katawhan.,Disasters and accidents
187,ilo,"Iti 1:15 ti parbangon ti  Sabado, segun kadagiti nakakita, tumartaray ti bus bayat a berde ti silaw ti trapiko idi nagsikko ti maysa a kotse iti sango ti bus.",Disasters and accidents
187,fil,"Noong Sabado ng 1:15 n.u., ayon sa mga nakasaksi, ang bus ay tumatawid habang berde ang ilaw nang ang kotse ay lumiko sa harapan nito.",Disasters and accidents
187,ceb,"Sa 1:15 sa kadlawon sa Sabado, sumala sa mga saksi, ang bus nagpadayon sa berde nga suga sa dihang ang awto mikurbada sa atubangan niini.",Disasters and accidents
188,ceb,"Sa gabii sa Agosto 9, ang mata sa Morakot hapit kapitoan ka kilometro ang kalayo gikan sa probinsiya sa Fujian sa China.",Disasters and accidents
188,fil,"Noong gabi ng Agosto 9, ang mata ng Morakot ay nasa mga pitumpung kilometro ang layo mula sa probinsya ng Tsina na Fujian.",Disasters and accidents
188,ilo,"Iti rabii ti Agosto 9, ti mata ti Morakot ket agarup pitopulo a kilometro ti kaadayona manipud ti probinsia ti Tsina a Fujian.",Disasters and accidents
189,ceb,Gibanabana nga nagalihok ang bagyo padulong sa China sa onse kilometros kada oras.,Disasters and accidents
189,fil,Tinatayang gumagalaw patungong Tsina ang bagyo nang labing-isang kph.,Disasters and accidents
189,ilo,Mapattapatta nga aggunay ti bagyo nga agturong iti China iti sangapulo-ket-maysa a kilometro kada oras.,Disasters and accidents
190,ilo,Naikkan iti danum dagiti pasahero bayatiti panagur-urayda a 90(F) a degree ti kabarana.,Culture and entertainment
190,fil,Ang mga pasahero ay binigyan ng tubig habang sila ay naghihintay sa kabila ng init na 90(F)-degree.,Culture and entertainment
190,ceb,Ang mga pasahero gihatagan og tubig samtang naghulat sila taliwala sa 90 fahrenheit nga temperatura kainit.,Culture and entertainment
191,ilo,"Imbaga ni Scout Kouns a kapitan a bombero a, “Nabara nga aldaw idiay Santa Clara nga adda temperaturana a mapan a 90s.",Culture and entertainment
191,fil,"Sinabi ng kapitan ng mga bumbero na si Scott Kouns, ""Mainit ang araw na iyon sa Santa Clara na may mga temperatura sa 90s.",Culture and entertainment
191,ceb,"Ang kapitan sa bumbero nga si Scott Kouns nagkanayon, ""Init kato nga adlaw sa Santa Clara, nga adunay temperatura sa mga 90.",Culture and entertainment
192,ceb,"Sa sayon nga pagsulti, dili komportable bisan unsa kadugayon kon matanggong sa roller coaster, ug nidugay ug mga usa ka oras usa nakuha ang taw sa maong gisakyan.",Culture and entertainment
192,fil,"Anumang haba ng panahon na makulong sa roller coaster ay hindi komportable, sabihin pa, at tumagal nang hindi kukulangin sa isang oras ang pagpapababa ng unang tao mula sa pagsakay.""",Culture and entertainment
192,ilo,"Kasano man kabayag ti oras a maipitka iti roller coaster ket saan a komportable, ti simple a pagsasao, ket inabot ti kababaan a maysa oras tapno maikkat ti immuna a tao iti pagluganan.”",Culture and entertainment
193,ilo,"Ni Schumacher a nagretiro idi 2006 kalpasanna a nangabak iti kampeonato iti Formula 1 iti maminpito nga ulit, ket gapu ta sukatan daydiay nasugatan a Felipe Massa.",Sports
193,fil,"Si Schumacher, na nagretiro noong 2006 matapos manalo sa Formula 1 ng pitong beses, ay nakatakdang humalili sa may pinsalang si Felipe Massa.",Sports
193,ceb,"Si Schumacher kinsa niretiro niadtong 2006 human pito ka beses nga midaog sa kampiyonato sa Formula 1, mao ang gidahom nga mopuli sa samaran nga si Felipe Massa.",Sports
194,ilo,Nagsagaba ti Brazilian iti nakaro a pannakadunor ti ulona kalpasan ti maysa a crash kabayatan ti Hungarian Grand Prix idi 2009.,Sports
194,fil,Ang Brazilian ay nagtamo ng malubhang pinsala sa ulo pagkatapos ma-crash ang kaniyang sasakyan sa pader na gawa sa mga gulong sa 2009 Hungarian Grand Prix.,Sports
194,ceb,Ang taga-Brazil nakaangkon og seryosong pagkaangol sa ulo human sa aksidente atol sa 2009 Hungarian Grand Prix.,Sports
195,ilo,Maawanton ti Massa iti saan a napapaut ngem iti nabati a panawen iti 2009.,Sports
195,fil,Si Massa ay inaasahang mawawala sa nalalabing bahagi 2009.,Sports
195,ceb,Gitakdang dili apil si Massa para sa dili mumenos sa nahabiling bahin sa 2009 nga season.,Sports
196,ceb,"Si Arias kay nagpositibo sa dili kaayo grabeng kaso sa virus, ingon pa ni Presidential Minister Rodrigo Arias.",Disease
196,fil,"Nagpositibo si Arias para sa banayad na kaso ng virus, sabi ng Pampanguluhang Ministrong si Rodrigo Arias.",Disease
196,ilo,"Sigun ken ni Ministro a Presidente Rodrigo Arias, nagpositibo isuna iti bayrus ngem saan unay a nakaro.",Disease
197,ceb,"Maayo ang kahimtang sa presidente, bisan pa nga dili siya pagawason sa balay sa pipila ka mga adlaw.",Disease
197,fil,"Matatag ang kalagayan ng pangulo, bagaman ihihiwalay siya sa kaniyang tahanan nang ilang araw.",Disease
197,ilo,"Nasayaat ti kundision ti presidente, ngem mailasin isuna iti balayda iti mano nga aldaw.",Disease
198,ilo,"Malaksid iti gurigor ken panagsakit it karabukob, nasayaat ti riknak ken addaak iti nasayaat a kondision iti bagi tapno aramiden ti trabahok bayat ti telecommuting.",Disease
198,fil,"Maliban sa lagnat at pananakit ng lalamunan, maayos ang aking pakiramdam at ako ay nasa magandang kondisyon upang magsagawa ng aking trabaho sa pamamagitan ng pagte-telecommute.",Disease
198,ceb,"Gawas sa hilanat ug sakit sa tutonlan, maayo ang akong pamati ug naa sa maayong panglawas aron sa pagbuhat sa akong trabaho pinaagi sa pag-telecommute.",Disease
199,ilo,"“Namnamaek a makasubliak ti amin nga ubraek inton Lunes,” kinuna ni Arias iti maysa a sarita.",Disease
199,fil,"""Inaasahan kong makababalik ako sa aking mga tungkulin sa Lunes,"" ani Arias sa isang pahayag.",Disease
199,ceb,"Nagadahom ko nga makabalik sa tanan nako nga katungdanan sa Lunes,"" miingon si Arias sa usa ka pahayag.",Disease
200,ceb,"Si Felecia, makausa nga Kategorya 4 nga bagyo sa Saffir-Simpson Hurricane Scale, nihinay ug nahimong tropical depression sa wala pa mawala sa Martes.",Weather
200,fil,"Ang Felicia, na minsan nang naging ika-4 na kategorya ng bagyo sa Sukatan ng Bagyo na Saffir-Simpson, ay humina at naging isang tropical depression bago tuluyang napawi noong Martes.",Weather
200,ilo,"Ni Felicia, nga idi ket maysa a bagyo a Kategorya 4 iti Iskala iti Bagyo ni Saffir-Simpson, ket kimmapoy ken nagbalin a depresion a tropikal sakbay a napukaw idi Martes.",Weather
201,ilo,"Nangparnuay kadagiti panagarbis iti kaaduan a paset ti isla ti nabatbati ti bagyo, nupay kasta agingga ita, awan pay ti naipadamag a nadadael wenno layus.",Weather
201,ceb,"Ang mga nahibilin niini naghimo og talisik sa halos tanang mga isla. Bisan pa niini, walay kadaot o pagbaha nga gibalita.",Weather
201,fil,"Ang mga tira nito ay nakabuo ng mga pag-ulan sa halos sa karamihang mga isla, bagamat sa ngayon, wala pang pinsala o pagbaha ang naiulat.",Weather
202,ilo,"Ti presipitasion, a dumanon iti 6.34 a pulgada iti maysa a pagrukodan idiay Oahu, ket nailadawan a “makaited iti benepisio”.",Weather
202,ceb,"Gihulagway nga ""makatabang"" ang ulan nga nakaabot sa 6.34 pulgada sa usa ka sukdanan sa Oahu.",Weather
202,fil,"Ang pag-ulan, umaabot ng 6.34 pulgada sa isang sukatan sa Oahu, ay inilarawan bilang ""nakabubuti"".",Weather
203,ilo,Dadduma kadagiti panagtudo ket addaan kadagiti panagurruod ken naynay a panagkimat.,Weather
203,ceb,Ang pipila sa mga pag-ulan kay inubanan sa mga pagdalugdog ug kanunay nga pagkilat.,Weather
203,fil,Ang ilang pag-ulan ay sinamahan ng mga kulog at malimit na pagkakaroon ng kidlat.,Weather
204,ceb,"Ang Twin Otter kay sige og sulay nga mo-landing sa Kokoda gahapon isip Airlines PNG Flight CG 4684, apan wala madayon sa makausa nga higayon.",Disasters and accidents
204,ilo,"Padpadasen ti Twin Otter ti agdisso iti Kokoda idi kalman kas Airlines PNG Flight CG4684, ngem naibabawi ti panagdissona apaman a nakasaganan.",Disasters and accidents
204,fil,"Ang Twin Otter ay sinusubukang lumapag sa Kokoda kahapon bilang Airlines PNG Flight CG4684, subalit minsan nang hindi itinuloy.",Disasters and accidents
205,ceb,Nawala kini mga 10 minutos sa dili pa kini mo-landing gikan sa ikaduha niining pagduol.,Disasters and accidents
205,fil,Humigit-kumulang sa sampung minuto bago ito nakatakdang lumapag mula sa ikalawang paglapit nito ay naglaho ito.,Disasters and accidents
205,ilo,Agarup sangapulo a minuto sakbay ti panagdisso daytoy iti maikadua a panangpadasna idi nagpukaw daytoy.,Disasters and accidents
206,fil,Natagpuan ngayon ang binagsakang lugar at hindi madaling marating kaya dalawang pulis ang inihulog sa kagubatan upang maglakad patungo sa pinangyarihan ng insidente at maghanap ng mga nakaligtas.,Disasters and accidents
206,ceb,Natultolan karong adlawa ang lugar sa pagkahugno ug dili kini maagian nga gikinahanglang panaugon ang duha ka mga pulis ngadto sa lasang aron magbaktas padulong sa lugar og mangita ug mga naluwas.,Disasters and accidents
206,ilo,Nasarakanda ita nga aldaw ti lugar a nakatnaganna ket narigat unay a mastrek isu a impatinnagda ti dua a polis iti kabakiran tapno magmagnada a mapan iti lugar ket birokenda dagiti nakalasat.,Disasters and accidents
207,fil,Naantala ang paghahanap dahil sa parehong masamang panahon na nagresulta sa hindi itinuloy ng paglapag.,Disasters and accidents
207,ceb,Nakalangan sa pagpangita ang samang di-maayong panahon nga hinungdan sa wala nadayon nga pag-landing.,Disasters and accidents
207,ilo,Naisardeng ti panagsapul gapu iti isu met laeng a madi a panawen a nakaigapuanan ti saan a natuloy a panagdissona.,Disasters and accidents
208,fil,"Sabi sa mga balita, isang apartment sa Kalye Macbeth ang pumutok dahil sa pagsingaw ng gas.",Disasters and accidents
208,ceb,"Sumala sa mga taho, usa ka apartment sa Macbeth Street ang mibuto tungod sa paghungaw sa gas.",Disasters and accidents
208,ilo,"Segun kadagiti report, bimtak ti maysa nga apartment idiay Macbeth Street gapu iti simngaw a gas.",Disasters and accidents
209,ilo,Maysa nga opisial ti kumpania iti gas ti napan idiay nakapasamakanna idi maysa a karruba ti timmawag maipapan iti simngaw a gas.,Disasters and accidents
209,ceb,Nagataho ang usa ka opisyal sa kumpanya sa gas sa kon asa nahitabo ang mikaylap nga gas human kini gitawagan sa mga silingan.,Disasters and accidents
209,fil,Papunta na sa lugar na pinangyarihan ang isang opisyal ng kompanya ng gas matapos itawag ng isang kapitbahay ang tungkol sa pagtagas ng gas.,Disasters and accidents
210,fil,"Sa oras ng pagdating ng opisyal, saka nangyari ang pagsabog ng apartment.",Disasters and accidents
210,ceb,"Sa diha nga ang opisyal miabot, ang apartment mibuto.",Disasters and accidents
210,ilo,"Idi simmangpet ti opisial, bimtak diay apartment.",Disasters and accidents
211,fil,"Walang malalaking pinsala ang naiulat, ngunit hindi bababa sa limang tao na nasa lugar nang mangyari ang pagsabog ang ginamot para sa mga sintomas ng pagkagulat.",Disasters and accidents
